OBJECTID,gsid,formal_name,district,station_id,year,month,days,maxtemp
1312185,295,Timure,Rasuwa,1001,2005,10,10,23
1312186,295,Timure,Rasuwa,1001,2005,10,11,23.1
1312187,295,Timure,Rasuwa,1001,2005,10,12,23.1
1312188,295,Timure,Rasuwa,1001,2005,10,13,23.1
1312189,295,Timure,Rasuwa,1001,2005,10,14,23.1
1312190,295,Timure,Rasuwa,1001,2005,10,15,23.1
1312191,295,Timure,Rasuwa,1001,2005,10,16,23
1312192,295,Timure,Rasuwa,1001,2005,10,17,24
1312193,295,Timure,Rasuwa,1001,2005,10,18,23
1312194,295,Timure,Rasuwa,1001,2005,10,19,21.4
1312195,295,Timure,Rasuwa,1001,2005,10,20,14.1
1312196,295,Timure,Rasuwa,1001,2005,10,21,18
1312197,295,Timure,Rasuwa,1001,2005,10,22,22.1
1312198,295,Timure,Rasuwa,1001,2005,10,23,21
1312199,295,Timure,Rasuwa,1001,2005,10,24,21.1
1312200,295,Timure,Rasuwa,1001,2005,10,25,21
1312201,295,Timure,Rasuwa,1001,2005,10,26,22
1312202,295,Timure,Rasuwa,1001,2005,10,27,20.1
1312203,295,Timure,Rasuwa,1001,2005,10,28,20.1
1312204,295,Timure,Rasuwa,1001,2005,10,29,21.1
1312205,295,Timure,Rasuwa,1001,2005,10,30,19
1312206,295,Timure,Rasuwa,1001,2005,10,31,19
1312207,295,Timure,Rasuwa,1001,2005,11,1,19
1312208,295,Timure,Rasuwa,1001,2005,11,2,19
1312209,295,Timure,Rasuwa,1001,2005,11,3,18.1
1312210,295,Timure,Rasuwa,1001,2005,11,4,19
1312211,295,Timure,Rasuwa,1001,2005,11,5,19
1312212,295,Timure,Rasuwa,1001,2005,11,6,19
1312213,295,Timure,Rasuwa,1001,2005,11,7,19.1
1312214,295,Timure,Rasuwa,1001,2005,11,8,20
1312215,295,Timure,Rasuwa,1001,2005,11,9,19
1312216,295,Timure,Rasuwa,1001,2005,11,10,19
1312217,295,Timure,Rasuwa,1001,2005,11,11,20
1312218,295,Timure,Rasuwa,1001,2005,11,12,19.1
1312219,295,Timure,Rasuwa,1001,2005,11,13,18
1312220,295,Timure,Rasuwa,1001,2005,11,14,18.1
1312221,295,Timure,Rasuwa,1001,2005,11,15,18.1
1312222,295,Timure,Rasuwa,1001,2005,11,16,19
1312223,295,Timure,Rasuwa,1001,2005,11,17,18
1312224,295,Timure,Rasuwa,1001,2005,11,18,18.1
1312225,295,Timure,Rasuwa,1001,2005,11,19,18.1
1312226,295,Timure,Rasuwa,1001,2005,11,20,18
1312227,295,Timure,Rasuwa,1001,2005,11,21,18.1
1312228,295,Timure,Rasuwa,1001,2005,11,22,18.1
1312229,295,Timure,Rasuwa,1001,2005,11,23,18.1
1312230,295,Timure,Rasuwa,1001,2005,11,24,18
1312231,295,Timure,Rasuwa,1001,2005,11,25,17
1312232,295,Timure,Rasuwa,1001,2005,11,26,16.1
1312233,295,Timure,Rasuwa,1001,2005,11,27,16.1
1312234,295,Timure,Rasuwa,1001,2005,11,28,17
1312235,295,Timure,Rasuwa,1001,2005,11,29,18
1312236,295,Timure,Rasuwa,1001,2005,11,30,19.2
1312237,295,Timure,Rasuwa,1001,2005,12,1,19
1312238,295,Timure,Rasuwa,1001,2005,12,2,18.1
1312239,295,Timure,Rasuwa,1001,2005,12,3,20
1312240,295,Timure,Rasuwa,1001,2005,12,4,20
1312241,295,Timure,Rasuwa,1001,2005,12,5,18.1
1312242,295,Timure,Rasuwa,1001,2005,12,6,17
1312243,295,Timure,Rasuwa,1001,2005,12,7,17.1
1312244,295,Timure,Rasuwa,1001,2005,12,8,14
1312245,295,Timure,Rasuwa,1001,2005,12,9,15
1312246,295,Timure,Rasuwa,1001,2005,12,10,15
1312247,295,Timure,Rasuwa,1001,2005,12,11,15
1312248,295,Timure,Rasuwa,1001,2005,12,12,16
1312249,295,Timure,Rasuwa,1001,2005,12,13,17
1312250,295,Timure,Rasuwa,1001,2005,12,14,16.1
1312251,295,Timure,Rasuwa,1001,2005,12,15,17
1312252,295,Timure,Rasuwa,1001,2005,12,16,17.1
1312253,295,Timure,Rasuwa,1001,2005,12,17,17
1312254,295,Timure,Rasuwa,1001,2005,12,18,17.1
1312255,295,Timure,Rasuwa,1001,2005,12,19,16
1312256,295,Timure,Rasuwa,1001,2005,12,20,16
1312257,295,Timure,Rasuwa,1001,2005,12,21,16.1
1312258,295,Timure,Rasuwa,1001,2005,12,22,16
1312259,295,Timure,Rasuwa,1001,2005,12,23,13.1
1312260,295,Timure,Rasuwa,1001,2005,12,24,16.1
1312261,295,Timure,Rasuwa,1001,2005,12,25,14
1312262,295,Timure,Rasuwa,1001,2005,12,26,19
1312263,295,Timure,Rasuwa,1001,2005,12,27,17
1312264,295,Timure,Rasuwa,1001,2005,12,28,15
1312265,295,Timure,Rasuwa,1001,2005,12,29,15.1
1312266,295,Timure,Rasuwa,1001,2005,12,30,12.1
1312267,295,Timure,Rasuwa,1001,2005,12,31,14.1
1312268,295,Timure,Rasuwa,1001,2007,1,1,0
1312269,295,Timure,Rasuwa,1001,2007,1,2,0
1312270,295,Timure,Rasuwa,1001,2007,1,3,0
1312271,295,Timure,Rasuwa,1001,2007,1,4,0
1312272,295,Timure,Rasuwa,1001,2007,1,5,0
1312273,295,Timure,Rasuwa,1001,2007,1,6,0
1312274,295,Timure,Rasuwa,1001,2007,1,7,0
1312275,295,Timure,Rasuwa,1001,2007,1,8,0
1312276,295,Timure,Rasuwa,1001,2007,1,9,0
1312277,295,Timure,Rasuwa,1001,2007,1,10,0
1312278,295,Timure,Rasuwa,1001,2007,1,11,0
1312279,295,Timure,Rasuwa,1001,2007,1,12,0
1312280,295,Timure,Rasuwa,1001,2007,1,13,0
1312281,295,Timure,Rasuwa,1001,2007,1,14,0
1312282,295,Timure,Rasuwa,1001,2007,1,15,11.6
1312283,295,Timure,Rasuwa,1001,2007,1,16,11.3
1312284,295,Timure,Rasuwa,1001,2007,1,17,10.5
1312285,295,Timure,Rasuwa,1001,2007,1,18,11.5
1312286,295,Timure,Rasuwa,1001,2007,1,19,13.4
1312287,295,Timure,Rasuwa,1001,2007,1,20,14.4
1312288,295,Timure,Rasuwa,1001,2007,1,21,13.7
1312289,295,Timure,Rasuwa,1001,2007,1,22,13.5
1312290,295,Timure,Rasuwa,1001,2007,1,23,11.2
1312291,295,Timure,Rasuwa,1001,2007,1,24,16.5
1312292,295,Timure,Rasuwa,1001,2007,1,25,16.5
1312293,295,Timure,Rasuwa,1001,2007,1,26,16.5
1312294,295,Timure,Rasuwa,1001,2007,1,27,16.2
1312295,295,Timure,Rasuwa,1001,2007,1,28,18.6
1312296,295,Timure,Rasuwa,1001,2007,1,29,17.5
1312297,295,Timure,Rasuwa,1001,2007,1,30,16.8
1312298,295,Timure,Rasuwa,1001,2007,1,31,17.9
1312299,295,Timure,Rasuwa,1001,2007,2,1,16.4
1312300,295,Timure,Rasuwa,1001,2007,2,2,17.7
1312301,295,Timure,Rasuwa,1001,2007,2,3,15.6
1312302,295,Timure,Rasuwa,1001,2007,2,4,13.6
1312303,295,Timure,Rasuwa,1001,2007,2,5,13.6
1312304,295,Timure,Rasuwa,1001,2007,2,6,12.8
1312305,295,Timure,Rasuwa,1001,2007,2,7,13.5
1312306,295,Timure,Rasuwa,1001,2007,2,8,14.1
1312307,295,Timure,Rasuwa,1001,2007,2,9,13.7
1312308,295,Timure,Rasuwa,1001,2007,2,10,14.7
1312309,295,Timure,Rasuwa,1001,2007,2,11,15.2
1312310,295,Timure,Rasuwa,1001,2007,2,12,0
1312311,295,Timure,Rasuwa,1001,2007,2,13,0
1312312,295,Timure,Rasuwa,1001,2007,2,14,5.6
1312313,295,Timure,Rasuwa,1001,2007,2,15,12
1312314,295,Timure,Rasuwa,1001,2007,2,16,11.5
1312315,295,Timure,Rasuwa,1001,2007,2,17,12.5
1312316,295,Timure,Rasuwa,1001,2007,2,18,13.2
1312317,295,Timure,Rasuwa,1001,2007,2,19,13.3
1312318,295,Timure,Rasuwa,1001,2007,2,20,16.3
1312319,295,Timure,Rasuwa,1001,2007,2,21,16.3
1312320,295,Timure,Rasuwa,1001,2007,2,22,18
1312321,295,Timure,Rasuwa,1001,2007,2,23,18.4
1312322,295,Timure,Rasuwa,1001,2007,2,24,18
1312323,295,Timure,Rasuwa,1001,2007,2,25,18.2
1312324,295,Timure,Rasuwa,1001,2007,2,26,15.6
1312325,295,Timure,Rasuwa,1001,2007,2,27,16.7
1312326,295,Timure,Rasuwa,1001,2007,2,28,18
1312327,295,Timure,Rasuwa,1001,2007,3,1,14.5
1312328,295,Timure,Rasuwa,1001,2007,3,2,14.5
1312329,295,Timure,Rasuwa,1001,2007,3,3,17
1312330,295,Timure,Rasuwa,1001,2007,3,4,18.6
1312331,295,Timure,Rasuwa,1001,2007,3,5,18.9
1312332,295,Timure,Rasuwa,1001,2007,3,6,19.1
1312333,295,Timure,Rasuwa,1001,2007,3,7,18.3
1312334,295,Timure,Rasuwa,1001,2007,3,8,18.7
1312335,295,Timure,Rasuwa,1001,2007,3,9,19.4
1312336,295,Timure,Rasuwa,1001,2007,3,10,18.8
1312337,295,Timure,Rasuwa,1001,2007,3,11,20.8
1312338,295,Timure,Rasuwa,1001,2007,3,12,19.6
1312339,295,Timure,Rasuwa,1001,2007,3,13,11.5
1312340,295,Timure,Rasuwa,1001,2007,3,14,16.6
1312341,295,Timure,Rasuwa,1001,2007,3,15,16
1312342,295,Timure,Rasuwa,1001,2007,3,16,21.4
1312343,295,Timure,Rasuwa,1001,2007,3,17,17.8
1312344,295,Timure,Rasuwa,1001,2007,3,18,19.4
1312345,295,Timure,Rasuwa,1001,2007,3,19,21
1312346,295,Timure,Rasuwa,1001,2007,3,20,21.2
1312347,295,Timure,Rasuwa,1001,2007,3,21,21.4
1312348,295,Timure,Rasuwa,1001,2007,3,22,22.8
1312349,295,Timure,Rasuwa,1001,2007,3,23,23.5
1312350,295,Timure,Rasuwa,1001,2007,3,24,24.4
1312351,295,Timure,Rasuwa,1001,2007,3,25,24.4
1312352,295,Timure,Rasuwa,1001,2007,3,26,24
1312353,295,Timure,Rasuwa,1001,2007,3,27,22.4
1312354,295,Timure,Rasuwa,1001,2007,3,28,23.8
1312355,295,Timure,Rasuwa,1001,2007,3,29,26.3
1312356,295,Timure,Rasuwa,1001,2007,3,30,25.6
1312357,295,Timure,Rasuwa,1001,2007,3,31,26.6
1312358,295,Timure,Rasuwa,1001,2007,4,1,26.8
1312359,295,Timure,Rasuwa,1001,2007,4,2,26.6
1312360,295,Timure,Rasuwa,1001,2007,4,3,27.6
1312361,295,Timure,Rasuwa,1001,2007,4,4,25.6
1312362,295,Timure,Rasuwa,1001,2007,4,5,23.6
1312363,295,Timure,Rasuwa,1001,2007,4,6,23
1312364,295,Timure,Rasuwa,1001,2007,4,7,22.4
1312365,295,Timure,Rasuwa,1001,2007,4,8,24
1312366,295,Timure,Rasuwa,1001,2007,4,9,24.3
1312367,295,Timure,Rasuwa,1001,2007,4,10,24.4
1312368,295,Timure,Rasuwa,1001,2007,4,11,22.9
1312369,295,Timure,Rasuwa,1001,2007,4,12,21.5
1312370,295,Timure,Rasuwa,1001,2007,4,13,23.3
1312371,295,Timure,Rasuwa,1001,2007,4,14,24
1312372,295,Timure,Rasuwa,1001,2007,4,15,25.9
1312373,295,Timure,Rasuwa,1001,2007,4,16,25.7
